Area,Bee_Values,Year,Flag Description
Ethiopia PDR,2800000.0,1969,Estimated value
Ethiopia PDR,2900000.0,1970,Estimated value
Ethiopia PDR,2900000.0,1971,Estimated value
Ethiopia PDR,3000000.0,1972,Estimated value
Ethiopia PDR,3020000.0,1973,Estimated value
Ethiopia PDR,3130000.0,1974,Estimated value
Ethiopia PDR,3200000.0,1975,Estimated value
Ethiopia PDR,3250000.0,1976,Estimated value
Ethiopia PDR,3167000.0,1977,Estimated value
Ethiopia PDR,3330000.0,1978,Estimated value
Ethiopia PDR,3330000.0,1979,Estimated value
Ethiopia PDR,3420000.0,1980,Estimated value
Ethiopia PDR,3500000.0,1981,Estimated value
Ethiopia PDR,3500000.0,1982,Estimated value
Ethiopia PDR,3143000.0,1983,Official figure
Ethiopia PDR,3580000.0,1984,Estimated value
Ethiopia PDR,3600000.0,1985,Estimated value
Ethiopia PDR,3650000.0,1986,Estimated value
Ethiopia PDR,3700000.0,1987,Estimated value
Ethiopia PDR,3750000.0,1988,Estimated value
Ethiopia PDR,3800000.0,1989,Estimated value
Ethiopia PDR,3850000.0,1990,Estimated value
Ethiopia PDR,3900000.0,1991,Estimated value
Ethiopia PDR,3950000.0,1992,Estimated value
Finland,20000.0,1961,Estimated value
Finland,20000.0,1962,Estimated value
Finland,19000.0,1963,Estimated value
Finland,19000.0,1964,Estimated value
Finland,20000.0,1965,Estimated value
Finland,19500.0,1966,Estimated value
Finland,19800.0,1967,Estimated value
Finland,21000.0,1968,Estimated value
Finland,21000.0,1969,Estimated value
Finland,22000.0,1970,Estimated value
Finland,22000.0,1971,Estimated value
Finland,30000.0,1972,Official figure
Finland,30000.0,1973,Official figure
Finland,30000.0,1974,Official figure
Finland,31000.0,1975,Official figure
Finland,30000.0,1976,Official figure
Finland,30000.0,1977,Official figure
Finland,30200.0,1978,Estimated value
Finland,32000.0,1979,Estimated value
Finland,33000.0,1980,Estimated value
Finland,35000.0,1981,Estimated value
Finland,64000.0,1982,Estimated value
Finland,50000.0,1983,Estimated value
Finland,46000.0,1984,Estimated value
Finland,50000.0,1985,Estimated value
Finland,62000.0,1986,Estimated value
Finland,49000.0,1987,Estimated value
Finland,70000.0,1988,Estimated value
Finland,47000.0,1989,Official figure
Finland,50000.0,1990,Official figure
Finland,49000.0,1991,Official figure
Finland,49000.0,1992,Official figure
Finland,49000.0,1993,Official figure
Finland,44000.0,1994,Official figure
Finland,42000.0,1995,Official figure
Finland,40000.0,1996,Official figure
Finland,40000.0,1997,Official figure
Finland,42000.0,1998,Official figure
Finland,39000.0,1999,Official figure
Finland,42000.0,2000,Official figure
Finland,44000.0,2001,Official figure
Finland,47000.0,2002,Official figure
Finland,37000.0,2003,Official figure
Finland,46000.0,2004,Official figure
Finland,53000.0,2005,Official figure
Finland,54000.0,2006,Official figure
Finland,53000.0,2007,Official figure
Finland,43000.0,2008,Official figure
Finland,41000.0,2009,Official figure
Finland,37000.0,2010,Official figure
Finland,37000.0,2011,Official figure
Finland,38000.0,2012,Official figure
Finland,43000.0,2013,Official figure
Finland,60000.0,2014,Official figure
Finland,61000.0,2015,Official figure
Finland,64000.0,2016,Official figure
Finland,67000.0,2017,Official figure
Finland,72300.0,2018,Official figure
Finland,83900.0,2019,Official figure
Finland,82000.0,2020,Official figure
Finland,86000.0,2021,Official figure
Finland,78000.0,2022,Official figure
Finland,82000.0,2023,Official figure
France,890000.0,1961,Estimated value
France,900000.0,1962,Estimated value
France,920000.0,1963,Estimated value
France,931518.0,1964,Official figure
France,969314.0,1965,Official figure
France,977426.0,1966,Official figure
France,972093.0,1967,Official figure
France,954213.0,1968,Official figure
France,1097900.0,1969,Official figure
France,1073900.0,1970,Official figure
France,1000000.0,1971,Estimated value
France,731000.0,1972,Estimated value
France,1096000.0,1973,Estimated value
France,1039282.0,1974,Official figure
France,970000.0,1975,Estimated value
France,1061650.0,1976,Official figure
France,814000.0,1977,Estimated value
France,1153638.0,1978,Official figure
France,1350000.0,1979,Estimated value
France,1100000.0,1980,Estimated value
France,1200000.0,1981,Estimated value
France,1200000.0,1982,Estimated value
France,1200000.0,1983,Estimated value
France,1200000.0,1984,Estimated value
France,1200000.0,1985,Estimated value
France,1200000.0,1986,Estimated value
France,1200000.0,1987,Estimated value
France,1066000.0,1988,Official figure
France,1135000.0,1989,Official figure
France,1121720.0,1990,Official figure
France,1078220.0,1991,Official figure
France,1061742.0,1992,Official figure
France,1046612.0,1993,Official figure
France,1032080.0,1994,Official figure
France,1027002.0,1995,Official figure
France,1016307.0,1996,Official figure
France,1001834.0,1997,Official figure
France,986337.0,1998,Official figure
France,980116.0,1999,Official figure
France,940185.0,2000,Official figure
France,932004.0,2001,Official figure
France,929440.0,2002,Official figure
France,924760.0,2003,Official figure
France,934872.0,2004,Official figure
France,939765.0,2005,Official figure
France,971297.0,2006,Official figure
France,1031089.0,2007,Official figure
France,1000095.0,2008,Official figure
France,1016631.0,2009,Official figure
France,981914.0,2010,Official figure
France,839966.0,2011,Official figure
France,820401.0,2012,Official figure
France,794733.0,2013,Official figure
France,767334.0,2014,Official figure
France,800834.0,2015,Official figure
France,803766.0,2016,Official figure
France,859462.0,2017,Official figure
France,1454000.0,2018,Official figure
France,1584000.0,2019,Official figure
France,1751000.0,2020,Official figure
France,1808000.0,2021,Official figure
France,1756832.0,2022,Official figure
France,1792000.0,2023,Official figure
French Polynesia,280.0,1961,Estimated value
French Polynesia,320.0,1962,Estimated value
French Polynesia,360.0,1963,Estimated value
French Polynesia,200.0,1964,Estimated value
French Polynesia,200.0,1965,Estimated value
French Polynesia,200.0,1966,Estimated value
French Polynesia,200.0,1967,Estimated value
French Polynesia,200.0,1968,Estimated value
French Polynesia,200.0,1969,Estimated value
French Polynesia,200.0,1970,Estimated value
French Polynesia,200.0,1971,Estimated value
French Polynesia,360.0,1972,Estimated value
French Polynesia,360.0,1973,Estimated value
French Polynesia,400.0,1974,Estimated value
French Polynesia,350.0,1975,Estimated value
French Polynesia,200.0,1976,Estimated value
French Polynesia,250.0,1977,Estimated value
French Polynesia,250.0,1978,Estimated value
French Polynesia,400.0,1979,Estimated value
French Polynesia,400.0,1980,Figure from international organizations
French Polynesia,600.0,1981,Figure from international organizations
French Polynesia,500.0,1982,Estimated value
French Polynesia,560.0,1983,Estimated value
French Polynesia,560.0,1984,Estimated value
French Polynesia,920.0,1985,Estimated value
French Polynesia,423.0,1986,Official figure
French Polynesia,1050.0,1987,Estimated value
French Polynesia,1200.0,1988,Estimated value
French Polynesia,1700.0,1989,Estimated value
French Polynesia,2000.0,1990,Official figure
French Polynesia,2000.0,1991,Estimated value
French Polynesia,2000.0,1992,Estimated value
French Polynesia,2000.0,1993,Estimated value
French Polynesia,2000.0,1994,Official figure
French Polynesia,1600.0,1995,Estimated value
French Polynesia,1200.0,1996,Estimated value
French Polynesia,1000.0,1997,Estimated value
French Polynesia,1100.0,1998,Estimated value
French Polynesia,1150.0,1999,Estimated value
French Polynesia,1230.0,2000,Estimated value
French Polynesia,1230.0,2001,Estimated value
French Polynesia,1540.0,2002,Estimated value
French Polynesia,1920.0,2003,Estimated value
French Polynesia,1885.0,2004,Estimated value
French Polynesia,2115.0,2005,Estimated value
French Polynesia,1425.0,2006,Estimated value
French Polynesia,1920.0,2007,Estimated value
French Polynesia,1900.0,2008,Estimated value
French Polynesia,1900.0,2009,Estimated value
French Polynesia,1900.0,2010,Estimated value
French Polynesia,1900.0,2011,Estimated value
French Polynesia,1900.0,2012,Estimated value
French Polynesia,1900.0,2013,Estimated value
French Polynesia,1900.0,2014,Estimated value
French Polynesia,1846.0,2015,Imputed value
French Polynesia,1796.0,2016,Imputed value
French Polynesia,1839.0,2017,Estimated value
French Polynesia,1758.0,2018,Imputed value
French Polynesia,1714.0,2019,Imputed value
French Polynesia,1751.0,2020,Estimated value
French Polynesia,1705.0,2021,Estimated value
French Polynesia,1642.0,2022,Estimated value
French Polynesia,1589.0,2023,Estimated value
Georgia,65400.0,1992,Official figure
Georgia,36400.0,1993,Official figure
Georgia,35100.0,1994,Official figure
Georgia,54700.0,1995,Official figure
Georgia,65600.0,1996,Official figure
Georgia,74700.0,1997,Official figure
Georgia,78300.0,1998,Official figure
Georgia,94200.0,1999,Official figure
Georgia,97600.0,2000,Official figure
Georgia,104896.0,2001,Official figure
Georgia,140900.0,2002,Official figure
Georgia,117900.0,2003,Official figure
Georgia,133200.0,2004,Official figure
Georgia,152030.0,2005,Official figure
Georgia,149500.0,2006,Official figure
Georgia,146300.0,2007,Official figure
Georgia,183800.0,2008,Official figure
Georgia,206900.0,2009,Official figure
Georgia,256500.0,2010,Official figure
Georgia,311500.0,2011,Official figure
Georgia,328000.0,2012,Official figure
Georgia,347500.0,2013,Official figure
Georgia,398600.0,2014,Official figure
Georgia,190700.0,2015,Official figure
Georgia,197100.0,2016,Official figure
Georgia,205300.0,2017,Official figure
Georgia,240600.0,2018,Official figure
Georgia,257800.0,2019,Official figure
Georgia,257300.0,2020,Official figure
Georgia,228500.0,2021,Official figure
Georgia,214800.0,2022,Official figure
Georgia,200700.0,2023,Official figure
Germany,1997000.0,1961,Official figure
Germany,1761000.0,1962,Official figure
Germany,1743000.0,1963,Official figure
Germany,1689600.0,1964,Official figure
Germany,1720600.0,1965,Official figure
Germany,1758900.0,1966,Official figure
Germany,1650700.0,1967,Official figure
Germany,1562700.0,1968,Official figure
Germany,1612442.0,1969,Official figure
Germany,1496784.0,1970,Official figure
Germany,1484901.0,1971,Official figure
Germany,1486914.0,1972,Official figure
Germany,1452825.0,1973,Official figure
Germany,1326174.0,1974,Official figure
Germany,1588177.0,1975,Official figure
Germany,1489471.0,1976,Official figure
Germany,1506747.0,1977,Official figure
Germany,1580848.0,1978,Official figure
Germany,1533953.0,1979,Official figure
Germany,1528800.0,1980,Official figure
Germany,1550800.0,1981,Estimated value
Germany,1563100.0,1982,Estimated value
Germany,1544600.0,1983,Estimated value
Germany,1671000.0,1984,Estimated value
Germany,1677100.0,1985,Estimated value
Germany,1761600.0,1986,Estimated value
Germany,1886200.0,1987,Estimated value
Germany,1818700.0,1988,Estimated value
Germany,1805900.0,1989,Estimated value
Germany,1605000.0,1990,Official figure
Germany,1215000.0,1991,Official figure
Germany,1168000.0,1992,Official figure
Germany,1120000.0,1993,Official figure
Germany,1085000.0,1994,Official figure
Germany,1047000.0,1995,Official figure
Germany,1028000.0,1996,Official figure
Germany,952000.0,1997,Official figure
Germany,917000.0,1998,Official figure
Germany,899000.0,1999,Official figure
Germany,902000.0,2000,Official figure
Germany,892723.0,2001,Official figure
Germany,881987.0,2002,Official figure
Germany,838832.0,2003,Official figure
Germany,750525.0,2004,Official figure
Germany,738933.0,2005,Official figure
Germany,698290.0,2006,Official figure
Germany,669999.0,2007,Official figure
Germany,691689.0,2008,Official figure
Germany,694851.0,2009,Official figure
Germany,685441.0,2010,Official figure
Germany,695052.0,2011,Official figure
Germany,698714.0,2012,Official figure
Germany,708775.0,2013,Official figure
Germany,741461.0,2014,Official figure
Germany,771851.0,2015,Official figure
Germany,771850.0,2016,Estimated value
Germany,820000.0,2017,Estimated value
Germany,879000.0,2018,Official figure
Germany,916000.0,2019,Official figure
Germany,951000.0,2020,Official figure
Germany,982000.0,2021,Official figure
Germany,996000.0,2022,Official figure
Germany,1000000.0,2023,Official figure
Greece,680000.0,1961,Official figure
Greece,966000.0,1962,Official figure
Greece,901321.0,1963,Official figure
Greece,972163.0,1964,Official figure
Greece,958000.0,1965,Official figure
Greece,951749.0,1966,Official figure
Greece,961433.0,1967,Official figure
Greece,990977.0,1968,Official figure
Greece,970689.0,1969,Official figure
Greece,988799.0,1970,Official figure
Greece,950865.0,1971,Official figure
Greece,982377.0,1972,Official figure
Greece,993083.0,1973,Official figure
Greece,1003000.0,1974,Official figure
Greece,998000.0,1975,Official figure
Greece,1035000.0,1976,Official figure
Greece,1108000.0,1977,Official figure
Greece,1079000.0,1978,Official figure
Greece,1094000.0,1979,Official figure
Greece,1128000.0,1980,Official figure
Greece,1191000.0,1981,Official figure
Greece,1165049.0,1982,Official figure
Greece,1197500.0,1983,Official figure
Greece,1197501.0,1984,Official figure
Greece,1237298.0,1985,Official figure
Greece,1239127.0,1986,Official figure
Greece,1237298.0,1987,Official figure
Greece,1254116.0,1988,Official figure
Greece,1254000.0,1989,Official figure
Greece,1216000.0,1990,Official figure
Greece,1201000.0,1991,Official figure
Greece,1215000.0,1992,Official figure
Greece,1203672.0,1993,Official figure
Greece,1225694.0,1994,Official figure
Greece,1229790.0,1995,Official figure
Greece,1248208.0,1996,Official figure
Greece,1263234.0,1997,Official figure
Greece,1283733.0,1998,Official figure
Greece,1289572.0,1999,Official figure
Greece,1293185.0,2000,Official figure
Greece,1294150.0,2001,Official figure
Greece,1288104.0,2002,Official figure
Greece,1294086.0,2003,Official figure
Greece,1302244.0,2004,Official figure
Greece,1313662.0,2005,Official figure
Greece,1332992.0,2006,Official figure
Greece,1343037.0,2007,Official figure
Greece,1374919.0,2008,Official figure
Greece,1386286.0,2009,Official figure
Greece,1422123.0,2010,Official figure
Greece,1427436.0,2011,Official figure
Greece,1455013.0,2012,Official figure
Greece,1456711.0,2013,Official figure
Greece,1528767.0,2014,Official figure
Greece,1449368.0,2015,Official figure
Greece,1488609.0,2016,Official figure
Greece,1557375.0,2017,Official figure
Greece,1600064.0,2018,Official figure
Greece,1686063.0,2019,Official figure
Greece,1631000.0,2020,Official figure
Greece,2183000.0,2021,Official figure
Greece,2249000.0,2022,Official figure
Greece,2317000.0,2023,Official figure
Guadeloupe,500.0,1961,Official figure
Guadeloupe,500.0,1962,Official figure
Guadeloupe,500.0,1963,Official figure
Guadeloupe,800.0,1964,Estimated value
Guadeloupe,1200.0,1965,Official figure
Guadeloupe,1300.0,1966,Official figure
Guadeloupe,750.0,1967,Official figure
Guadeloupe,700.0,1968,Estimated value
Guadeloupe,700.0,1969,Estimated value
Guadeloupe,650.0,1970,Estimated value
Guadeloupe,750.0,1971,Official figure
Guadeloupe,500.0,1972,Official figure
Guadeloupe,500.0,1973,Official figure
Guadeloupe,520.0,1974,Official figure
Guadeloupe,800.0,1975,Official figure
Guadeloupe,800.0,1976,Official figure
Guadeloupe,900.0,1977,Official figure
Guadeloupe,900.0,1978,Official figure
Guadeloupe,800.0,1979,Official figure
Guadeloupe,800.0,1980,Official figure
Guadeloupe,800.0,1981,Estimated value
Guadeloupe,800.0,1982,Estimated value
Guadeloupe,800.0,1983,Estimated value
Guadeloupe,800.0,1984,Estimated value
Guadeloupe,800.0,1985,Estimated value
Guadeloupe,800.0,1986,Estimated value
Guadeloupe,800.0,1987,Estimated value
Guadeloupe,800.0,1988,Estimated value
Guadeloupe,800.0,1989,Estimated value
Guadeloupe,800.0,1990,Estimated value
Guadeloupe,800.0,1991,Estimated value
Guadeloupe,800.0,1992,Estimated value
Guadeloupe,500.0,1993,Estimated value
Guadeloupe,800.0,1994,Estimated value
Guadeloupe,800.0,1995,Estimated value
Guadeloupe,800.0,1996,Estimated value
Guadeloupe,800.0,1997,Estimated value
Guadeloupe,800.0,1998,Estimated value
Guadeloupe,800.0,1999,Estimated value
Guadeloupe,800.0,2000,Estimated value
Guadeloupe,800.0,2001,Estimated value
Guadeloupe,800.0,2002,Estimated value
Guadeloupe,800.0,2003,Estimated value
Guadeloupe,800.0,2004,Estimated value
Guadeloupe,800.0,2005,Estimated value
Guadeloupe,800.0,2006,Estimated value
Guatemala,180000.0,1961,Estimated value
Guatemala,188000.0,1962,Estimated value
Guatemala,188000.0,1963,Estimated value
Guatemala,121000.0,1964,Estimated value
Guatemala,145000.0,1965,Estimated value
Guatemala,169000.0,1966,Estimated value
Guatemala,170000.0,1967,Estimated value
Guatemala,172000.0,1968,Estimated value
Guatemala,175000.0,1969,Estimated value
Guatemala,176340.0,1970,Official figure
Guatemala,176000.0,1971,Estimated value
Guatemala,176000.0,1972,Estimated value
Guatemala,188000.0,1973,Estimated value
Guatemala,194000.0,1974,Estimated value
Guatemala,198000.0,1975,Estimated value
Guatemala,200000.0,1976,Estimated value
Guatemala,200000.0,1977,Estimated value
Guatemala,190000.0,1978,Estimated value
Guatemala,185000.0,1979,Estimated value
Guatemala,180600.0,1980,Official figure
Guatemala,182560.0,1981,Official figure
Guatemala,185400.0,1982,Official figure
